Delay [ns]	Avg StS	0204 Delay[ns]	0204 StS	0205 Delay[ns]	0205 StS	0206 Delay[ns]	0206 StS	0207 Delay[ns]	0207 StS	0208 Delay[ns]	0208 StS	0209 Delay[ns]	0209 StS	0210 Delay[ns]	0210 StS	0211 Delay[ns]	0211 StS
2.424500e+02	1.386690e+06	2.424500e+02	-3.941071e+07	2.424500e+02	1.318509e+07	2.424500e+02	-2.990185e+07	2.424500e+02	1.551282e+07	2.424500e+02	-1.855526e+07	2.424500e+02	7.565551e+07	2.424500e+02	-4.302681e+06	2.424500e+02	-1.089399e+06
2.424750e+02	5.725160e+07	2.424750e+02	1.512493e+08	2.424750e+02	6.906227e+07	2.424750e+02	7.471423e+07	2.424750e+02	1.149669e+07	2.424750e+02	3.609576e+07	2.424750e+02	7.616432e+07	2.424750e+02	3.923083e+07	2.424750e+02	-6.287767e+02
2.425000e+02	2.788874e+07	2.425000e+02	-1.080156e+07	2.425000e+02	4.438453e+07	2.425000e+02	9.237907e+06	2.425000e+02	5.423920e+07	2.425000e+02	5.219497e+07	2.425000e+02	3.819341e+07	2.425000e+02	-2.446253e+07	2.425000e+02	6.012399e+07
2.425250e+02	2.133004e+07	2.425250e+02	-1.185437e+07	2.425250e+02	-1.002002e+07	2.425250e+02	2.547093e+07	2.425250e+02	2.088474e+07	2.425250e+02	6.763943e+07	2.425250e+02	1.275451e+07	2.425250e+02	-9.584990e+06	2.425250e+02	7.535005e+07
2.425500e+02	7.608879e+06	2.425500e+02	-3.649330e+07	2.425500e+02	-2.773597e+07	2.425500e+02	3.476824e+06	2.425500e+02	-5.967838e+07	2.425500e+02	5.701710e+07	2.425500e+02	1.372336e+08	2.425500e+02	-7.450127e+06	2.425500e+02	-5.498718e+06
2.425750e+02	3.638314e+06	2.425750e+02	6.573135e+07	2.425750e+02	-5.567439e+07	2.425750e+02	5.040911e+07	2.425750e+02	-8.328743e+07	2.425750e+02	-5.789622e+07	2.425750e+02	3.378911e+07	2.425750e+02	7.603515e+07	2.425750e+02	-1.671460e+02
2.426000e+02	3.249250e+07	2.426000e+02	-6.489924e+06	2.426000e+02	5.558809e+06	2.426000e+02	-2.318478e+07	2.426000e+02	3.382602e+07	2.426000e+02	9.570606e+07	2.426000e+02	5.420505e+07	2.426000e+02	1.245917e+08	2.426000e+02	-2.427293e+07
2.426500e+02	-1.353265e+07	2.426500e+02	2.917439e+07	2.426500e+02	4.798679e+07	2.426500e+02	-9.689612e+07	2.426500e+02	-9.526343e+07	2.426500e+02	-4.408812e+07	2.426500e+02	1.870203e+07	2.426500e+02	-6.425831e+06	2.426500e+02	3.854910e+07
2.427500e+02	-6.322946e+06	2.427500e+02	-3.671886e+07	2.427500e+02	-4.462700e+06	2.427500e+02	-1.520865e+07	2.427500e+02	-3.181224e+06	2.427500e+02	-9.887786e+06	2.427500e+02	-1.141088e+06	2.427500e+02	-3.342018e+07	2.427500e+02	5.343692e+07
2.428500e+02	5.921770e+07	2.428500e+02	9.121950e+07	2.428500e+02	1.211583e+08	2.428500e+02	4.892566e+07	2.428500e+02	-3.787764e+07	2.428500e+02	9.473799e+07	2.428500e+02	-4.665636e+01	2.428500e+02	1.046603e+08	2.428500e+02	5.091753e+07
2.429500e+02	3.096838e+07	2.429500e+02	8.253953e+07	2.429500e+02	6.883780e+07	2.429500e+02	-2.466338e+07	2.429500e+02	4.248140e+06	2.429500e+02	-4.183573e+07	2.429500e+02	7.331043e+07	2.429500e+02	3.011930e+07	2.429500e+02	5.519092e+07
2.432500e+02	7.148784e+06	2.432500e+02	-4.346998e+07	2.432500e+02	8.673022e+07	2.432500e+02	-1.285866e+07	2.432500e+02	2.676078e+07	2.432500e+02	-8.849898e+06	2.432500e+02	-7.085964e+07	2.432500e+02	4.412696e+07	2.432500e+02	3.561049e+07
2.435500e+02	1.107858e+07	2.435500e+02	-2.728552e+07	2.435500e+02	1.665380e+07	2.435500e+02	4.717734e+07	2.435500e+02	2.632940e+07	2.435500e+02	1.093936e+07	2.435500e+02	-1.721850e+06	2.435500e+02	-3.545105e+07	2.435500e+02	5.198716e+07
2.438500e+02	3.103409e+07	2.438500e+02	-6.753599e+07	2.438500e+02	4.003344e+07	2.438500e+02	4.811525e+07	2.438500e+02	9.298145e+07	2.438500e+02	-6.955251e+06	2.438500e+02	-2.493446e+07	2.438500e+02	6.423402e+07	2.438500e+02	1.023343e+08
2.441500e+02	1.204590e+07	2.441500e+02	-5.820833e+07	2.441500e+02	2.244646e+07	2.441500e+02	-1.596201e+07	2.441500e+02	5.013495e+07	2.441500e+02	3.962141e+07	2.441500e+02	-2.284958e+07	2.441500e+02	4.383158e+07	2.441500e+02	3.735271e+07
2.442500e+02	1.545735e+07	2.442500e+02	-2.617136e+07	2.442500e+02	-5.164780e+06	2.442500e+02	4.060030e+07	2.442500e+02	2.677442e+07	2.442500e+02	-1.079955e+07	2.442500e+02	2.076790e+06	2.442500e+02	6.634916e+07	2.442500e+02	2.999380e+07
2.443500e+02	5.939627e+07	2.443500e+02	6.808837e+07	2.443500e+02	5.883929e+07	2.443500e+02	1.327804e+08	2.443500e+02	-1.464645e+07	2.443500e+02	7.976866e+07	2.443500e+02	8.868661e+07	2.443500e+02	5.615169e+07	2.443500e+02	5.501564e+06
2.444000e+02	3.157167e+07	2.444000e+02	1.370719e+08	2.444000e+02	7.584758e+07	2.444000e+02	8.343014e+07	2.444000e+02	-1.233711e+07	2.444000e+02	5.654341e+07	2.444000e+02	-5.452203e+07	2.444000e+02	5.735175e+07	2.444000e+02	-9.081226e+07
2.444250e+02	2.053868e+07	2.444250e+02	6.107493e+07	2.444250e+02	3.292704e+07	2.444250e+02	3.219168e+07	2.444250e+02	-1.678263e+07	2.444250e+02	4.951906e+07	2.444250e+02	3.562798e+07	2.444250e+02	3.543897e+07	2.444250e+02	-6.568756e+07
2.444500e+02	1.926281e+06	2.444500e+02	8.185790e+07	2.444500e+02	-3.507219e+07	2.444500e+02	1.831020e+07	2.444500e+02	3.248654e+07	2.444500e+02	-4.387404e+02	2.444500e+02	-5.254289e+07	2.444500e+02	-1.314937e+07	2.444500e+02	-1.647950e+07
2.444750e+02	1.339982e+07	2.444750e+02	-4.556792e+07	2.444750e+02	5.762258e+07	2.444750e+02	3.552802e+07	2.444750e+02	1.132966e+06	2.444750e+02	9.657033e+07	2.444750e+02	-4.549541e+07	2.444750e+02	3.349059e+07	2.444750e+02	-2.608259e+07
2.445000e+02	2.234348e+07	2.445000e+02	1.042965e+08	2.445000e+02	7.187391e+07	2.445000e+02	-1.314358e+03	2.445000e+02	-3.953195e+07	2.445000e+02	2.300576e+07	2.445000e+02	-6.365885e+06	2.445000e+02	-8.670586e+06	2.445000e+02	3.414137e+07
2.445250e+02	7.278701e+06	2.445250e+02	-1.414472e+07	2.445250e+02	-8.361315e+06	2.445250e+02	8.242232e+07	2.445250e+02	-7.575962e+07	2.445250e+02	4.214854e+07	2.445250e+02	3.295948e+07	2.445250e+02	4.171086e+02	2.445250e+02	-1.035493e+06
2.445500e+02	3.123475e+07	2.445500e+02	1.207456e+07	2.445500e+02	1.374922e+08	2.445500e+02	4.668521e+07	2.445500e+02	8.501708e+07	2.445500e+02	-6.556872e+07	2.445500e+02	1.279967e+07	2.445500e+02	-1.192833e+07	2.445500e+02	3.330634e+07
2.445750e+02	3.104265e+07	2.445750e+02	1.141655e+08	2.445750e+02	4.390159e+07	2.445750e+02	8.676551e+07	2.445750e+02	-2.282738e+07	2.445750e+02	-7.537707e+07	2.445750e+02	4.488314e+07	2.445750e+02	5.891339e+07	2.445750e+02	-2.083465e+06
2.446000e+02	3.378800e+07	2.446000e+02	4.969129e+07	2.446000e+02	5.739646e+07	2.446000e+02	2.606378e+07	2.446000e+02	8.582412e+07	2.446000e+02	-2.327878e+07	2.446000e+02	1.047286e+08	2.446000e+02	4.194108e+07	2.446000e+02	-7.206255e+07
2.446500e+02	1.031953e+07	2.446500e+02	2.533337e+07	2.446500e+02	2.304834e+07	2.446500e+02	-7.546985e+07	2.446500e+02	5.613815e+07	2.446500e+02	-7.100986e+06	2.446500e+02	4.181822e+07	2.446500e+02	-2.291750e+07	2.446500e+02	4.170653e+07
2.447500e+02	2.152969e+07	2.447500e+02	4.456253e+07	2.447500e+02	1.675677e+07	2.447500e+02	5.700433e+07	2.447500e+02	-1.146886e+06	2.447500e+02	7.987433e+07	2.447500e+02	-3.036178e+07	2.447500e+02	5.930252e+07	2.447500e+02	-5.375433e+07
2.448500e+02	3.365668e+07	2.448500e+02	8.759092e+07	2.448500e+02	-3.189290e+06	2.448500e+02	3.384358e+07	2.448500e+02	7.971058e+06	2.448500e+02	2.129338e+07	2.448500e+02	-1.168557e+07	2.448500e+02	1.198055e+08	2.448500e+02	1.362387e+07
2.449500e+02	4.382459e+06	2.449500e+02	-8.872568e+02	2.449500e+02	5.614706e+07	2.449500e+02	-4.182654e+07	2.449500e+02	-1.379066e+07	2.449500e+02	6.485923e+07	2.449500e+02	1.494973e+07	2.449500e+02	-5.259566e+07	2.449500e+02	7.317398e+06
2.452500e+02	8.873627e+06	2.452500e+02	-2.650097e+07	2.452500e+02	-1.163183e+07	2.452500e+02	-6.463930e+07	2.452500e+02	3.127080e+07	2.452500e+02	2.037054e+07	2.452500e+02	9.593017e+06	2.452500e+02	4.824389e+07	2.452500e+02	6.428287e+07
2.455500e+02	1.729921e+07	2.455500e+02	2.989679e+07	2.455500e+02	3.452154e+07	2.455500e+02	1.041969e+08	2.455500e+02	-1.858517e+07	2.455500e+02	-6.441960e+06	2.455500e+02	2.520459e+07	2.455500e+02	-2.668242e+07	2.455500e+02	-3.716615e+06
2.458500e+02	4.259932e+07	2.458500e+02	6.221755e+07	2.458500e+02	3.957412e+07	2.458500e+02	7.196323e+07	2.458500e+02	6.738395e+07	2.458500e+02	9.639234e+07	2.458500e+02	1.142281e+08	2.458500e+02	-5.816752e+07	2.458500e+02	-5.279725e+07
2.461500e+02	1.255772e+07	2.461500e+02	2.857004e+07	2.461500e+02	-3.864717e+07	2.461500e+02	3.255828e+07	2.461500e+02	7.269440e+07	2.461500e+02	-2.363501e+07	2.461500e+02	-5.421581e+07	2.461500e+02	6.979565e+07	2.461500e+02	1.334136e+07
2.462500e+02	7.231569e+06	2.462500e+02	4.355572e+07	2.462500e+02	-8.105451e+07	2.462500e+02	3.050860e+07	2.462500e+02	7.953805e+06	2.462500e+02	3.299214e+07	2.462500e+02	2.075620e+07	2.462500e+02	1.418943e+07	2.462500e+02	-1.104883e+07
2.463500e+02	3.312091e+06	2.463500e+02	1.117267e+08	2.463500e+02	-1.073237e+08	2.463500e+02	-1.516414e+07	2.463500e+02	-3.540297e+07	2.463500e+02	9.453744e+07	2.463500e+02	-7.181844e+07	2.463500e+02	-3.578094e+06	2.463500e+02	5.351993e+07
2.464000e+02	1.065102e+07	2.464000e+02	8.884449e+07	2.464000e+02	6.671977e+07	2.464000e+02	5.454031e+06	2.464000e+02	-3.183375e+07	2.464000e+02	-6.070769e+07	2.464000e+02	-5.470731e+07	2.464000e+02	8.488094e+07	2.464000e+02	-1.344235e+07
2.464250e+02	1.164900e+07	2.464250e+02	2.051373e+07	2.464250e+02	-1.051756e+06	2.464250e+02	-7.551113e+07	2.464250e+02	-2.266861e+06	2.464250e+02	6.891004e+07	2.464250e+02	6.283326e+07	2.464250e+02	3.321688e+07	2.464250e+02	-1.345218e+07
2.464500e+02	3.289142e+07	2.464500e+02	2.613109e+07	2.464500e+02	9.042773e+07	2.464500e+02	9.556374e+07	2.464500e+02	-2.838979e+07	2.464500e+02	5.538066e+07	2.464500e+02	3.383788e+07	2.464500e+02	-5.627673e+02	2.464500e+02	-9.819404e+06
2.464750e+02	6.350398e+07	2.464750e+02	3.457270e+06	2.464750e+02	1.069932e+08	2.464750e+02	9.551824e+07	2.464750e+02	2.639534e+07	2.464750e+02	8.203370e+07	2.464750e+02	5.990689e+07	2.464750e+02	7.159337e+07	2.464750e+02	6.213381e+07
2.465000e+02	-6.466728e+06	2.465000e+02	-1.244164e+08	2.465000e+02	7.008220e+07	2.465000e+02	-1.080947e+08	2.465000e+02	-1.946440e+07	2.465000e+02	7.914618e+07	2.465000e+02	-1.767098e+07	2.465000e+02	5.266514e+07	2.465000e+02	1.601914e+07
2.465250e+02	1.281759e+07	2.465250e+02	-8.045259e+07	2.465250e+02	1.331789e+08	2.465250e+02	-6.525347e+07	2.465250e+02	5.730928e+06	2.465250e+02	-3.368291e+07	2.465250e+02	6.727984e+07	2.465250e+02	-2.396548e+07	2.465250e+02	9.970554e+07
2.465500e+02	1.406727e+07	2.465500e+02	-8.928028e+07	2.465500e+02	6.370715e+06	2.465500e+02	-2.435931e+07	2.465500e+02	-3.102657e+07	2.465500e+02	7.254216e+07	2.465500e+02	8.405180e+07	2.465500e+02	6.945304e+07	2.465500e+02	2.478658e+07
2.465750e+02	3.372436e+07	2.465750e+02	5.860289e+07	2.465750e+02	5.860348e+07	2.465750e+02	8.960327e+07	2.465750e+02	-5.322116e+07	2.465750e+02	3.853944e+07	2.465750e+02	-1.067423e+08	2.465750e+02	5.421140e+07	2.465750e+02	1.301979e+08
2.466000e+02	-7.300549e+06	2.466000e+02	-4.613093e+06	2.466000e+02	9.255302e+07	2.466000e+02	-4.541069e+07	2.466000e+02	-3.943945e+07	2.466000e+02	8.367087e+07	2.466000e+02	-9.744344e+07	2.466000e+02	-3.777693e+07	2.466000e+02	-9.944676e+06
2.466500e+02	4.499565e+07	2.466500e+02	3.226146e+07	2.466500e+02	5.661126e+07	2.466500e+02	3.458574e+07	2.466500e+02	4.413230e+07	2.466500e+02	8.504246e+07	2.466500e+02	9.756880e+07	2.466500e+02	4.698764e+07	2.466500e+02	-3.722443e+07
2.467500e+02	2.179910e+07	2.467500e+02	4.606737e+06	2.467500e+02	-6.405817e+06	2.467500e+02	-1.118003e+07	2.467500e+02	5.814194e+07	2.467500e+02	7.144480e+07	2.467500e+02	-2.788202e+07	2.467500e+02	6.183841e+07	2.467500e+02	2.382880e+07
2.468500e+02	2.182210e+07	2.468500e+02	1.736888e+07	2.468500e+02	9.972277e+07	2.468500e+02	7.681561e+07	2.468500e+02	2.308729e+07	2.468500e+02	-5.584916e+07	2.468500e+02	2.239184e+07	2.468500e+02	8.493843e+06	2.468500e+02	-1.745431e+07
2.469500e+02	2.018098e+06	2.469500e+02	2.315957e+07	2.469500e+02	-7.561849e+07	2.469500e+02	1.122770e+06	2.469500e+02	-2.446682e+07	2.469500e+02	3.518400e+07	2.469500e+02	2.487541e+07	2.469500e+02	6.048171e+07	2.469500e+02	-2.859337e+07
2.472500e+02	7.442914e+06	2.472500e+02	5.908413e+07	2.472500e+02	1.121259e+08	2.472500e+02	5.697264e+07	2.472500e+02	5.753408e+07	2.472500e+02	-6.217134e+07	2.472500e+02	-8.749913e+07	2.472500e+02	-3.388724e+07	2.472500e+02	-4.261573e+07
2.475500e+02	3.620337e+07	2.475500e+02	2.171178e+07	2.475500e+02	9.347312e+07	2.475500e+02	7.635984e+07	2.475500e+02	6.782862e+07	2.475500e+02	2.665113e+07	2.475500e+02	2.069500e+06	2.475500e+02	3.384443e+07	2.475500e+02	-3.231145e+07
2.478500e+02	1.515842e+07	2.478500e+02	2.706698e+07	2.478500e+02	4.468839e+07	2.478500e+02	-1.130943e+08	2.478500e+02	2.439208e+02	2.478500e+02	-3.473038e+06	2.478500e+02	1.192175e+08	2.478500e+02	2.245417e+07	2.478500e+02	2.440744e+07
2.481500e+02	3.640335e+07	2.481500e+02	-9.846616e+06	2.481500e+02	7.361647e+07	2.481500e+02	3.912036e+07	2.481500e+02	-2.124035e+07	2.481500e+02	6.749965e+07	2.481500e+02	1.058045e+08	2.481500e+02	1.790514e+07	2.481500e+02	1.836763e+07
2.482500e+02	2.734716e+07	2.482500e+02	-4.388378e+06	2.482500e+02	6.775152e+07	2.482500e+02	5.358542e+06	2.482500e+02	7.828815e+07	2.482500e+02	1.267172e+07	2.482500e+02	6.565339e+07	2.482500e+02	4.921899e+07	2.482500e+02	-5.577665e+07
2.483500e+02	3.813384e+07	2.483500e+02	5.783894e+07	2.483500e+02	-3.385882e+06	2.483500e+02	6.820393e+07	2.483500e+02	7.871551e+06	2.483500e+02	1.497568e+08	2.483500e+02	-1.587324e+07	2.483500e+02	3.950726e+07	2.483500e+02	1.151322e+06
2.484000e+02	5.151495e+07	2.484000e+02	4.579389e+07	2.484000e+02	5.679359e+07	2.484000e+02	1.073060e+08	2.484000e+02	1.141991e+08	2.484000e+02	-4.654929e+06	2.484000e+02	5.029949e+07	2.484000e+02	1.470482e+07	2.484000e+02	2.767765e+07
2.484250e+02	2.916523e+07	2.484250e+02	-6.873008e+07	2.484250e+02	8.436578e+07	2.484250e+02	3.552762e+07	2.484250e+02	4.467505e+06	2.484250e+02	5.576222e+07	2.484250e+02	1.649544e+07	2.484250e+02	6.735367e+07	2.484250e+02	3.807972e+07
2.484500e+02	1.416689e+07	2.484500e+02	5.329224e+07	2.484500e+02	5.525072e+07	2.484500e+02	5.186654e+07	2.484500e+02	-4.138023e+07	2.484500e+02	-1.294955e+07	2.484500e+02	3.308101e+06	2.484500e+02	6.184585e+07	2.484500e+02	-5.789859e+07
2.484750e+02	1.835678e+07	2.484750e+02	5.846722e+07	2.484750e+02	-4.498615e+07	2.484750e+02	2.052286e+07	2.484750e+02	6.667379e+07	2.484750e+02	-4.482726e+07	2.484750e+02	-2.886732e+07	2.484750e+02	5.420297e+07	2.484750e+02	6.566813e+07
2.485000e+02	-9.216266e+06	2.485000e+02	-6.727806e+07	2.485000e+02	4.439892e+07	2.485000e+02	-5.534265e+07	2.485000e+02	8.006376e+07	2.485000e+02	1.758876e+07	2.485000e+02	3.229217e+07	2.485000e+02	-4.870918e+07	2.485000e+02	-7.674385e+07
2.485250e+02	2.853390e+07	2.485250e+02	9.023256e+07	2.485250e+02	1.142240e+07	2.485250e+02	8.595809e+07	2.485250e+02	-1.354605e+07	2.485250e+02	4.352436e+07	2.485250e+02	3.905034e+07	2.485250e+02	2.041520e+07	2.485250e+02	-4.878567e+07
2.485500e+02	1.333481e+07	2.485500e+02	2.849404e+07	2.485500e+02	-1.365838e+07	2.485500e+02	-5.228571e+07	2.485500e+02	8.939163e+07	2.485500e+02	-6.147878e+07	2.485500e+02	-1.175000e+08	2.485500e+02	1.156010e+08	2.485500e+02	1.181147e+08
2.485750e+02	2.032719e+07	2.485750e+02	7.591900e+07	2.485750e+02	2.855288e+07	2.485750e+02	6.611573e+06	2.485750e+02	3.190387e+07	2.485750e+02	3.533241e+06	2.485750e+02	4.485375e+06	2.485750e+02	3.419999e+06	2.485750e+02	8.191602e+06
2.486000e+02	2.749838e+07	2.486000e+02	2.208830e+07	2.486000e+02	-7.754023e+07	2.486000e+02	3.050988e+07	2.486000e+02	-3.655782e+07	2.486000e+02	1.328179e+08	2.486000e+02	8.989888e+07	2.486000e+02	6.228928e+07	2.486000e+02	-3.519148e+06
2.486500e+02	2.444696e+07	2.486500e+02	-8.827172e+07	2.486500e+02	9.729135e+07	2.486500e+02	2.195004e+07	2.486500e+02	8.578869e+07	2.486500e+02	-6.296824e+07	2.486500e+02	-3.375300e+06	2.486500e+02	4.561635e+07	2.486500e+02	9.954449e+07
2.487500e+02	8.196279e+06	2.487500e+02	6.616516e+06	2.487500e+02	6.636308e+07	2.487500e+02	-6.599265e+06	2.487500e+02	4.581144e+06	2.487500e+02	4.618611e+07	2.487500e+02	-2.636320e+07	2.487500e+02	-2.639804e+07	2.487500e+02	1.183889e+06
2.488500e+02	3.847752e+07	2.488500e+02	5.877350e+07	2.488500e+02	4.064293e+07	2.488500e+02	-1.314663e+07	2.488500e+02	-4.547030e+06	2.488500e+02	1.294229e+08	2.488500e+02	1.337256e+08	2.488500e+02	2.297101e+07	2.488500e+02	-6.002213e+07
2.489500e+02	-1.807662e+05	2.489500e+02	1.108929e+07	2.489500e+02	2.429933e+07	2.489500e+02	1.767401e+07	2.489500e+02	-1.606571e+07	2.489500e+02	3.915719e+07	2.489500e+02	-8.513102e+07	2.489500e+02	7.443309e+07	2.489500e+02	-6.690231e+07
2.492500e+02	3.596979e+07	2.492500e+02	1.110658e+06	2.492500e+02	5.890164e+07	2.492500e+02	-8.794947e+06	2.492500e+02	-2.081425e+07	2.492500e+02	3.696405e+07	2.492500e+02	1.968024e+08	2.492500e+02	2.288763e+06	2.492500e+02	2.130004e+07
2.495500e+02	3.446235e+07	2.495500e+02	1.706602e+07	2.495500e+02	7.331451e+07	2.495500e+02	5.829780e+06	2.495500e+02	9.741410e+06	2.495500e+02	3.656348e+07	2.495500e+02	5.020385e+07	2.495500e+02	6.143006e+07	2.495500e+02	2.154968e+07
2.498500e+02	2.665070e+07	2.498500e+02	3.204819e+07	2.498500e+02	7.796164e+07	2.498500e+02	1.220279e+08	2.498500e+02	-4.276295e+07	2.498500e+02	-8.129728e+07	2.498500e+02	9.857129e+06	2.498500e+02	7.578091e+07	2.498500e+02	1.959004e+07
2.501500e+02	2.400052e+07	2.501500e+02	4.857804e+07	2.501500e+02	-6.978205e+07	2.501500e+02	-9.123033e+06	2.501500e+02	9.780941e+07	2.501500e+02	6.707178e+07	2.501500e+02	-8.759351e+06	2.501500e+02	1.105763e+07	2.501500e+02	5.515176e+07
2.502500e+02	2.490563e+07	2.502500e+02	8.885108e+07	2.502500e+02	-1.962122e+06	2.502500e+02	-3.466095e+07	2.502500e+02	-1.684890e+07	2.502500e+02	-3.840387e+07	2.502500e+02	1.324743e+08	2.502500e+02	4.040819e+07	2.502500e+02	2.938734e+07
2.503500e+02	3.445408e+07	2.503500e+02	2.851671e+06	2.503500e+02	7.551845e+07	2.503500e+02	4.865560e+07	2.503500e+02	3.235416e+07	2.503500e+02	-9.489756e+06	2.503500e+02	3.739141e+07	2.503500e+02	4.078284e+07	2.503500e+02	4.756828e+07
2.504000e+02	1.488932e+07	2.504000e+02	9.022790e+07	2.504000e+02	-1.579631e+07	2.504000e+02	-6.122184e+06	2.504000e+02	4.630923e+07	2.504000e+02	1.782814e+07	2.504000e+02	3.317012e+06	2.504000e+02	4.750546e+06	2.504000e+02	-2.139980e+07
2.504250e+02	2.778324e+07	2.504250e+02	-1.900000e+06	2.504250e+02	6.355450e+07	2.504250e+02	-2.355415e+07	2.504250e+02	3.414779e+07	2.504250e+02	5.234981e+06	2.504250e+02	-2.882042e+07	2.504250e+02	1.424573e+08	2.504250e+02	3.114592e+07
2.504500e+02	1.132708e+07	2.504500e+02	-2.369152e+07	2.504500e+02	2.058106e+07	2.504500e+02	-9.148063e+07	2.504500e+02	1.810421e+07	2.504500e+02	8.593917e+07	2.504500e+02	1.111663e+07	2.504500e+02	1.925256e+07	2.504500e+02	5.079517e+07
2.504750e+02	8.159491e+06	2.504750e+02	-1.538088e+07	2.504750e+02	-1.857745e+07	2.504750e+02	7.192423e+06	2.504750e+02	5.387027e+07	2.504750e+02	3.721492e+07	2.504750e+02	2.462068e+07	2.504750e+02	-1.899143e+06	2.504750e+02	-2.176489e+07
2.505000e+02	3.254355e+07	2.505000e+02	6.056180e+07	2.505000e+02	6.236371e+07	2.505000e+02	-8.568178e+07	2.505000e+02	2.332985e+07	2.505000e+02	4.651000e+07	2.505000e+02	4.938550e+07	2.505000e+02	1.019170e+08	2.505000e+02	1.962351e+06
2.505250e+02	1.780910e+07	2.505250e+02	4.316199e+07	2.505250e+02	-2.085922e+07	2.505250e+02	2.173701e+07	2.505250e+02	2.031012e+07	2.505250e+02	4.136122e+07	2.505250e+02	-1.574206e+07	2.505250e+02	8.583473e+07	2.505250e+02	-3.333103e+07
2.505500e+02	4.570599e+06	2.505500e+02	8.980210e+07	2.505500e+02	2.573648e+07	2.505500e+02	-4.352445e+07	2.505500e+02	-3.258693e+07	2.505500e+02	9.592816e+06	2.505500e+02	-6.769004e+06	2.505500e+02	-3.431950e+07	2.505500e+02	2.863328e+07
2.505750e+02	5.892037e+06	2.505750e+02	4.699815e+07	2.505750e+02	1.291509e+07	2.505750e+02	-1.782032e+07	2.505750e+02	-1.230473e+07	2.505750e+02	3.398404e+07	2.505750e+02	-5.988902e+07	2.505750e+02	4.028903e+07	2.505750e+02	2.964055e+06
2.506000e+02	5.842229e+07	2.506000e+02	1.559851e+08	2.506000e+02	3.967915e+07	2.506000e+02	4.872135e+07	2.506000e+02	7.505401e+07	2.506000e+02	2.887600e+07	2.506000e+02	8.948777e+06	2.506000e+02	4.076537e+07	2.506000e+02	6.934854e+07
2.506500e+02	1.612770e+07	2.506500e+02	4.810869e+07	2.506500e+02	-3.585043e+07	2.506500e+02	4.489424e+07	2.506500e+02	2.676766e+07	2.506500e+02	3.643639e+07	2.506500e+02	-4.874624e+07	2.506500e+02	6.334683e+07	2.506500e+02	-5.935541e+06
2.507500e+02	9.859308e+05	2.507500e+02	-2.886164e+06	2.507500e+02	3.783156e+07	2.507500e+02	-5.650527e+07	2.507500e+02	2.474303e+07	2.507500e+02	-2.563376e+07	2.507500e+02	4.870529e+07	2.507500e+02	-1.033638e+08	2.507500e+02	8.499656e+07
2.508500e+02	2.236183e+07	2.508500e+02	5.029141e+07	2.508500e+02	6.063505e+06	2.508500e+02	6.251999e+06	2.508500e+02	-4.094376e+06	2.508500e+02	-2.784707e+07	2.508500e+02	6.176166e+07	2.508500e+02	7.155315e+07	2.508500e+02	1.491440e+07
2.509500e+02	1.140175e+07	2.509500e+02	-1.354082e+07	2.509500e+02	9.063896e+06	2.509500e+02	-8.194039e+07	2.509500e+02	-1.549326e+07	2.509500e+02	3.424847e+07	2.509500e+02	7.449394e+07	2.509500e+02	1.012403e+08	2.509500e+02	-1.685817e+07
2.512500e+02	4.598235e+07	2.512500e+02	6.677895e+07	2.512500e+02	-1.005636e+06	2.512500e+02	1.181582e+08	2.512500e+02	3.852145e+07	2.512500e+02	7.313486e+07	2.512500e+02	-1.464591e+07	2.512500e+02	8.491641e+07	2.512500e+02	2.000445e+06
2.515500e+02	2.077549e+07	2.515500e+02	-1.958490e+06	2.515500e+02	1.329927e+07	2.515500e+02	5.247951e+07	2.515500e+02	-2.383493e+07	2.515500e+02	-4.807150e+06	2.515500e+02	5.910036e+07	2.515500e+02	6.233625e+06	2.515500e+02	6.569176e+07
2.518500e+02	1.468618e+07	2.518500e+02	1.664067e+07	2.518500e+02	1.995843e+07	2.518500e+02	5.128724e+07	2.518500e+02	-1.098487e+07	2.518500e+02	7.326046e+07	2.518500e+02	1.822296e+07	2.518500e+02	-6.259135e+06	2.518500e+02	-4.463630e+07
2.521500e+02	2.047930e+07	2.521500e+02	-7.345298e+07	2.521500e+02	9.295909e+07	2.521500e+02	-4.822477e+07	2.521500e+02	5.067002e+07	2.521500e+02	-1.763459e+07	2.521500e+02	-3.238908e+07	2.521500e+02	9.189791e+07	2.521500e+02	1.000088e+08
2.522500e+02	5.587302e+07	2.522500e+02	1.331726e+07	2.522500e+02	1.644411e+07	2.522500e+02	1.357959e+08	2.522500e+02	4.573999e+07	2.522500e+02	-4.304081e+07	2.522500e+02	1.204340e+08	2.522500e+02	9.842726e+07	2.522500e+02	5.986646e+07
2.523500e+02	2.423964e+07	2.523500e+02	-3.798046e+07	2.523500e+02	2.374789e+07	2.523500e+02	9.466204e+05	2.523500e+02	3.703087e+07	2.523500e+02	9.035300e+07	2.523500e+02	5.896532e+07	2.523500e+02	8.663859e+07	2.523500e+02	-6.578475e+07
2.524000e+02	3.385590e+07	2.524000e+02	3.354029e+07	2.524000e+02	5.240918e+07	2.524000e+02	1.521451e+07	2.524000e+02	7.773249e+07	2.524000e+02	-2.899667e+07	2.524000e+02	6.129866e+07	2.524000e+02	7.941073e+07	2.524000e+02	-1.976201e+07
